Factor1,Factor2,Factor3,Factor4
-0.9372745872042506,-0.8093299689900408,-0.421129488499348,1.0742095202433306
-0.3236201507717648,-0.5371350968762258,-1.1437131813299397,0.1548572981259623
-0.4763240100292665,-0.3334862589439595,-1.243259502369179,0.7030791768941344
1.4985167743548926,-0.23994237414750208,-0.5809936519875158,0.10441936235735892
1.3004313019470122,0.007631319422427695,0.22420632266844712,1.0091778036583092
-0.8224983624567983,1.4138869440694655,-1.4668684713022229,-0.9417084654956831
0.10821011316244576,0.8119116405072159,-0.9722556287690466,0.8727448313794419
-0.19691982957242454,0.6648378240297365,0.396462574606903,1.2554249892514107
0.7313743558792213,0.3270270916427284,0.6599470202558716,-0.2748038449929607
0.37288787984154215,-0.02943135683906668,0.14960384881061628,0.8284606458953053
0.5026882792617269,-0.4347850624201041,0.46179592056930713,-0.033631021454120946
0.5302723425328008,-0.28609625651861503,-0.22587440945564638,-0.4326006584495219
-0.7685435487217813,-0.9427427321734027,-0.40065118348791995,-0.25919220635005563
-0.8017596653766945,-0.3575680676916415,0.8090954128161675,-0.9331446688835182
-0.9397795960280312,0.5297146077201723,-0.6561292261695335,1.702903266081389
0.6015516853514364,0.48658632822724146,-0.3849336218460406,1.143557675416625
1.1330811982242044,2.0581175079156324,0.08479978209136427,2.3538463510851497
0.6912498851947706,2.686579441169233,0.3143006877257144,0.8431858797003432
0.7947362751367572,0.4206880227564702,1.5718143773967204,-0.3674630370602764
-0.7901624109191449,0.05457715084137396,-1.0119632667569896,1.2320913202584118
0.2030589409724822,0.7312035414397086,-2.2513849105286656,1.0458029116843899
0.6885835995452476,1.0038357432210894,0.0464577141373067,0.7252722909260302
-1.0132646512724073,-0.12087999882244414,-0.3899939932027655,0.3656114009635158
0.8384424032347149,0.2169666515084397,-1.3813220478726267,-0.10436397859580422
1.970617092096042,1.62681215452459,-1.339465426064868,-1.6811157147491511
0.613451865865548,1.1054765695725148,1.420400064946075,-1.8786947892010861
0.964179344781689,0.03430553061169399,-1.9993835631343053,-0.4830463340352581
-0.5816430725471485,0.4400305539770902,-0.0972736617676723,-0.9563943652858209
-1.5262552927985131,-0.436375103412714,0.9252905317293952,1.5562752619511833
-0.32617024667090955,0.12993352071857736,1.108871821600476,-0.9405741592088813
-0.4462462469715096,1.7421379727724318,1.5660384448050326,-0.02340299789220657
0.3086177943756015,-0.04852215358418158,0.7026590810897648,0.15661450173912952
1.352993946709255,0.18029810238612415,-0.3129198202013974,-0.2336500620074461
-0.37640560981697957,0.29316520263213364,1.0522210934745573,-0.17872003185056703
1.8653234265371879,-0.02483600907351796,-1.1840454793655517,0.3326053364444122
0.4687174230147467,-0.07734060480143631,0.4242780494507779,0.9413010021226993
0.24698392841066785,0.12247603065857166,0.39785757566160057,0.6289093596312173
0.7099655641118435,0.6981414022388345,0.3539442860087673,0.3357727780527371
0.9816980941974013,0.08861416644935047,0.38798343532770097,-0.4226448803083232
0.3025006557243783,-0.920773452459915,0.9362535593728393,0.3430458990369393
0.6815231868360297,-0.3729466301073314,0.26920079455341395,0.8912207099198154
0.1794882701364771,-1.0009418909577652,-0.9935786884289933,0.18762729931641786
-0.32999988604885344,0.07414113567811038,0.07699351644357509,0.9371844115940355
-0.008888056110422276,0.3612115294605835,0.2435459084648954,-0.04698423722153508
-0.24091512927103306,-0.2130053744294329,1.5236427668156345,0.24391075108928745
0.024291682581032443,1.1750043732191031,0.008816759265656601,1.5379378968643784
0.021248705542899107,0.8536202682952273,0.6247377194548962,-2.3641864968221578
0.6780422412631889,-2.8834473370455536,1.810764799051671,0.16474677605911367
-0.30714518185257206,-0.5318462720895928,0.9687274105713751,-0.5687105921966675
0.5648171081232214,-0.6449352266041082,1.3924661409965455,0.10112570952976851
1.1600216276501765,-0.6670134138975803,-0.028281396187930418,-0.38690632435069894
0.6004211622528038,-1.8465631304787429,1.6818569908418979,-0.6927449296825531
-1.0516002709431729,-1.6826353486697185,0.07190006321289495,0.9547093046328844
-0.7053208455530703,-1.171556990481463,-0.13338978823316286,0.7599303561777648
0.5120286296408544,-0.3994093418634524,2.057364997193832,-0.03480111841550011
0.6205251907199072,-2.0383751507283,0.17867880946671114,-0.3459189454667318
0.5487903754730823,-1.2161706552678027,1.2350917672922872,0.007896903801214867
-0.3376499943283624,-0.552311833243322,1.5727425665154608,0.7097186676530103
0.6076482416377702,-1.9459690120202204,0.3530038186212335,-0.09568347955885931
-0.7977506426562143,-0.007699662161560571,0.6388818230155691,0.9876630740444745
0.4753148780589981,0.048805657196157336,-0.08382190569241281,-0.8601789643562041
-0.6241675849716238,-0.6711601479880899,0.12439091231508917,0.30060466725078955
-0.4256046099176665,0.4141299195353526,-0.16740862791561326,-1.1224534555190175
-0.7746163210731408,0.037521851970536174,0.5992512368752988,-0.26339213630554975
0.5166912215868817,-0.42312423262911475,-0.47448855625494857,-0.1390779808856674
-0.13705164547028223,-0.5268763450560383,-0.21734964658669814,0.3728332940317451
-0.569384196547241,-0.10432935783653996,-0.2553263741070779,-0.49368466502135616
0.9856229163961664,-1.5021732839392092,-2.4385842456941234,0.8633668010065241
-1.6310338623765348,0.17763337878417146,-0.3046329919276545,-0.9799283616711817
0.6446346337731536,-0.9900356530749401,0.31551343766587625,-0.7154371450912563
0.7969944324249562,1.3644903033198852,-0.48170211604914853,-0.9927634595178149
-1.0970563921304453,-1.2021531067801916,0.3716534762468311,0.5206941242852072
-0.081943055565663,-0.4525525820972557,-0.5817499701363933,-1.1131209468578767
-0.9119974121711469,-0.3965018870220803,0.3773475641310001,-0.4615903069394518
-0.5610936349979051,0.7096852147317368,0.8705581467588672,0.5337917691539447
0.6955526426608531,0.7315378975857828,0.8357409009398236,-0.5202965021790168
0.00374225652365339,-0.6743066868493149,-1.3062172637939988,-0.7672399175083636
-0.10828931330191224,-0.9898337485753792,-1.6283187248057518,-0.5651114846549624
0.31764645768078126,1.346236600143173,0.19901531033819903,0.5588352136750238
-0.6076965680694638,-1.3963462727067644,-0.2611842545776915,-0.5672834865798444
0.12497537231518374,-1.2596835431114515,0.8417337814515513,-0.3341755739934098
0.28768654155701595,-0.13608865868976047,0.0007055593764612302,-0.07411778283791458
0.8660219661580161,-0.5740851166648586,0.2253616220391619,0.5436973977774701
0.6310493055505793,-0.17363569312658364,-0.4646563992188413,0.20923657871105975
0.525398099657229,-0.31601213733761385,-1.4268123077005541,-0.46217979459398445
-0.252203265604217,-0.13807132189699425,-1.0757625317514354,1.123471881110821
1.1752414661138784,0.6485396722465118,-3.0896231832231287,-0.20212340485652788
0.5400206662806148,-1.1304087348158696,-0.4944962604320006,-0.23508657019315754
0.10450682753839823,-0.6235427669841722,1.0231818174428222,-0.3048780604462572
0.2997209344748865,-0.6183365553253684,-0.6146937385980915,-0.12222883248159658
0.17867941924616043,-0.5887115316477584,-0.013603932923926546,-0.2955443236454448
0.37077761045777263,-0.050142857998602616,-1.3360512844488035,0.16700557820772943
0.28761818034735864,-1.0504203191725037,0.3595093730355884,-1.0170409947843173
0.41259893341884196,-1.7085354833145086,0.8946729687437011,0.06172328867078913
0.19341883437901314,0.15238524569160705,0.06621157824659123,0.3468416056745141
-2.372878788573769,1.8590146665180383,2.2888864101774917,-1.2611300207373841
0.24455854951528136,-0.8467646653768265,-0.7318518034263923,0.39198136319230803
-0.7226800382377964,1.8755683793314584,0.31633487716382325,-0.7017280820455848
-0.7019921694650638,-0.43989573610596583,0.5735645020346163,-0.27423217472311306
0.15180418027491727,-0.4087571966801401,-0.005001185768982464,-0.4392121697779284
0.9609372771300488,-0.004098400642430308,-0.5626789947893244,-0.8209689738949731
0.5138481492704005,-0.7764246768049021,-0.3412063609526884,-0.1723429977468037
-1.5069620799445427,-0.8471104296502802,-0.31010097791422814,0.2728288665092096
-0.7711979674556141,0.7185782181175042,0.30617924436783484,0.5736401595462493
-0.09439931425543296,0.20990581755042034,0.27280052010287703,-1.5268348110479268
0.710511435019112,-1.1463659484493343,0.29986587800636016,0.6523009115235353
-0.7628613977949202,-0.9230676380265531,-0.26229836727756667,-0.8499995646194647
-0.6247774052407523,0.6925121107145725,0.8284328110737652,1.154089616068486
-0.6536247636465746,0.3461876772624943,0.144900828970709,0.7704637938190312
1.0348784033785723,1.093013383932699,-0.5312114898384107,2.201102236939181
-0.2588066906900256,-0.7135926379034188,0.5630960633570186,0.5819947118345159
0.1661132180869824,-1.7776637177958907,0.2012059802020674,0.8249960795513741
1.409596462747992,1.5828540881792281,-0.389247416153721,-1.7184803124086343
-0.1720823141002465,0.4049651938533383,0.49410875959614203,0.6681271877229026
-0.32265958588762017,-1.1059263884348072,0.2676656926655874,-0.039136006641643975
-1.143699320301512,-0.16672845984657836,-0.16758019725071374,0.015316642760955526
0.14546932100662266,-0.7710991072862715,0.004175745098866835,0.01817675977185284
0.6135706216432667,-0.44247921423687125,-0.4562370262397972,-0.013375880540063414
2.1292830060477406,-0.09192230839375866,-0.8917787498438031,0.5247791736476537
-0.5333342797833376,0.228069494816814,0.2949839310492444,0.20774010524704076
-0.5193367814339143,-0.17475598553484664,-0.2810184795829836,-0.461044349424134
-0.26058647254053324,-2.6092648308964748,-2.222133940170674,1.3292150355928476
0.5136830908742539,0.5235274945465422,1.0700955875585376,0.04312966052471217
-1.214362596678522,-2.1344494017763824,-0.5941293810530259,-0.14904997457235172
0.5469125499702333,-0.4924029852002854,0.5711352052752832,0.24806607289432298
0.9447700655615608,-2.645418136501077,1.3951363104382946,1.169371176195249
-0.23373536681959173,-2.2321515029492076,-0.1035200742204173,0.4755797145517188
-1.3523737575749686,-1.9848031717488166,-0.20249134150945067,-0.1642396855052724
-0.2711959564238619,0.14868733545181168,-0.6112124177693242,0.5015682636203119
0.6137951340510315,-1.8077597044321545,0.41088853764081834,0.2400273910812609
1.2951740034830397,-1.6417391706932059,1.081338923923651,-0.026614192132548935
0.7152373857148672,-2.439757465033265,1.2558711402718088,-0.02141948426514688
-0.4902187583062068,-0.7669551932526758,0.513779281774825,-0.3115739312392705
1.8907703527003257,-0.983618992679993,1.4364877592710148,0.7371789178939251
-0.20833860539197868,-1.0402493992696382,0.8490574860060685,0.011982000901403831
-0.1726128675052772,-0.970421262914145,0.734195418449875,-0.026675579142298875
0.20080688119667472,-1.1923440537638617,0.5492472492932771,-0.2953703951880319
-0.556936321866809,-0.1346483635673162,-0.6787625424585597,-0.6998539014005487
0.6236805903866056,0.16225515338016008,1.6586254090231767,-1.2663331592741092
-0.6047543373809005,-0.21850642049359342,0.23669028247266982,-0.4635200320392594
0.10455565586982798,-0.37043247625063724,-1.303415677809125,-0.11745628532378986
-0.7610735340635063,-0.5011903476568953,0.35805893681214224,1.7622248191879848
0.955887410100012,0.014971722905635526,0.06785956913364345,-0.9611693630862495
1.234566555791957,1.2027685572490618,1.0443453229336128,0.08735507008509624
0.40457916468107763,1.3134209212603027,0.6454079279286424,0.4997260035745146
-0.20618286653626022,1.141350475610016,-0.7785258119806603,0.27755468523420634
-0.272460720331926,0.45485465754873156,-0.004628368118613513,0.30457769997169076
0.19467999568400834,-0.18694591982526945,-0.13851400726373223,-0.7295279390795337
-0.8997243160554019,-0.27552562911039535,-0.7853092975157265,-0.27110852032276156
0.3497105797386694,2.605929312956145,0.43162100545491555,0.886830009143188
-1.6511554682750793,1.2776463752633507,0.8023151947025253,0.2377213333311791
1.0134338568934445,-0.5601451602439116,0.5608646003169407,0.17661938923011647
1.9219771895807707,1.003737101554891,0.24135025019908907,0.7004912611753153
1.071089345142406,0.4308493968292427,0.4466555886017321,0.3282134779816268
0.958583986920291,1.1714699261304091,0.22043279861723913,-0.7594522290720905
0.09889130241198443,-1.0089087810449449,0.6562721473183938,-0.022172781318599157
0.5678781261763219,-1.1792682305568223,-0.04699390548366106,1.4354181889537063
-0.3869426755130313,0.9306846048090749,0.9957464497339867,0.45600900183371407
-0.3465374309477704,0.08006143229025964,-0.8912061614699093,-0.3339409071316407
0.5999332558796518,0.6299465578904672,-0.5232893262969641,-1.101354465363656
0.0162137573283777,0.3135759998680404,-0.16097766188858437,0.3149925258853732
0.06309103354595859,2.048550848549068,-0.0017552006382297294,-1.6592097247305544
1.1172249471983609,1.0121601728843392,0.4959269780904724,0.16419833699880837
1.464512695694073,-0.04411515156834875,-0.10397108320628456,0.470805433077569
-0.6357752084934172,-0.00824929747983071,0.26177615377975466,0.010403505192414132
-1.25482045182742,-0.417647229882095,0.35371937231539474,-0.047196484097874164
-0.1140611338449479,0.10726987931471638,0.3969949087183164,-0.5060702649569468
-1.3969070968578423,-1.105063650534015,-0.6991536978926216,1.0488389310790436
-0.5094097312713621,-1.1997704701124494,-1.170961048077086,0.2071779481668032
-1.0646166316247971,0.2461368659063025,0.3614970818987801,-0.46241671721429006
-0.5955442102684033,-0.8326535084619383,-1.6327309557655356,-0.28292153035845596
0.7650554893240128,1.3795189049221277,0.5932899155730658,-1.2865426830138806
0.4150163190739232,-0.4268639472786206,0.5908577786704452,0.8404828596842621
-2.4533811691069847,-0.7080704258087426,0.4970448543155354,-0.9406965451403714
0.7373827571519309,-0.4577524681736864,0.094093998562557,1.0572058434266096
0.311536653248029,-0.23185636133325416,-0.16261215742654778,-0.24688875157715487
1.0752732902898772,0.8231617040015634,-0.3711629198927843,-0.36717411762930224
-1.2338459482962911,-0.5951550220002069,-0.7169570129067258,0.3608708849118671
-0.906058081529592,-0.3883438898433765,-0.07703458316606251,-0.011854618278953385
-0.1388312821624738,-1.2375152793285167,0.11759856478011703,-0.8350733893611728
1.1161924758208135,0.3802180669743527,0.3203660530615271,0.25940029791316943
-0.6286846948423238,0.47183958099231954,1.1719574855944237,1.0375276171730632
-0.47689851754576085,0.8289988140691588,1.0258302356260538,0.12469976540762591
-0.2966292943191919,-0.34403544522771357,1.1169247577288417,0.4187216140527561
0.48637172049996164,-0.011162425110702466,-0.11916442584882497,-1.486979262477761
0.3096455245717742,0.827051128317307,1.322356142171935,0.040632132749189975
0.46826419310887457,1.3806652034326912,0.38838826188013653,0.22228720696048496
1.4207855769384303,1.7586628713556856,-0.8243173667632735,-0.20470617009549802
-0.8233849912082252,-0.8974499109484129,-0.9572495301633172,-0.24174376607264753
1.4162749184854295,0.4010505316981482,1.8468281935681086,-0.41139040762419193
-2.3759376779300623,0.14871249965736924,-0.2079593031382364,0.8508091270470937
1.050767793251173,0.7821691669318455,0.6904518097014568,0.8750397909108618
0.7552860724106459,0.7651155739995532,0.024354535243883375,-0.7743506075563238
-1.1403584949325456,0.40957468325828067,-1.9174023418441533,0.040847979706772675
-0.2361594087820339,0.2928382915027936,-0.28850926182399694,0.9447884082670261
0.454591749844203,0.34872430881523436,-0.04839150996531074,-0.8247274267862634
-1.125112918064061,0.7776025240364743,-0.5971216197966476,-0.6910066428379379
0.54830067644862,0.21996121148347964,-0.16597995774797597,0.5306899989614039
1.2071972871575827,0.02358957945983766,-0.0015493597263784565,-0.010949953308826164
0.5272560509378298,1.5481183701923427,-0.14047631000232091,0.6541070336577148
0.9827030621054476,-0.45581322336157,-1.0139568875957858,-0.30790462496214677
0.23372616843894792,0.03531208336449956,-0.1447004054782507,-1.182443389776681
-0.8735652789448405,0.4150283856995992,-0.037918512814838934,0.17847170708242155
0.4284252271221298,0.24724540887883023,0.17594468907005034,-0.7340196841572072
-0.12984970841407623,-1.4889178419084677,0.5259822801078333,-0.3580515495154445
0.8235065936953609,-1.100078908454816,-2.4076676209007863,0.7039807746842514
-0.68663159237939,0.7223566559972577,1.0029298996637608,1.0689115662190012
-0.407075381616357,-0.705857724877654,0.4390230815554451,1.347485405506976
0.25998162923188717,-0.3371090034043617,-0.03691671598020118,-0.37799694865793576
0.2514304443594991,-0.12559404540326202,0.8928488968099308,0.2088497273579716
1.1899366327834981,-0.1802556053145612,-0.6089787260662363,-1.3624776495960678
1.3708593660672537,0.9864489401220695,-0.18509111600354372,0.017651374557957115
-0.11261324628780114,-0.2891146824368289,0.0918028437664038,0.10722280823088993
0.37726671511292303,0.22683445424611126,-0.30337532851361265,0.5263574277027092
1.2626128445837423,0.2772919728596604,-0.5762099327104702,1.2994858139515681
1.0198104051091967,1.204374765340931,-0.6671942276203011,-0.5570609851975956
-0.5015856561255677,0.22957865021730933,-0.4436712854155004,-1.2792984547129964
0.6854608327893811,0.22759707109700517,0.02637699126567572,0.3122342844868015
-0.061340649688944496,-0.22363993168310173,-1.1002727830027268,-0.8495605298875418
0.5406843123308092,1.161506656752958,0.43148870894225183,0.4329598183736783
1.2424634358535984,0.20686358154168924,0.07999890312525118,-0.3536687778938048
0.5076998171694754,-0.26298469111248146,1.0937752067669748,-0.5975518070353198
0.37061002195789255,0.4061814434070208,0.27378554980653325,0.6460105765540287
-0.2044187290062893,-0.0314392494607864,-0.04641236620370134,0.0638169757394152
1.4374855294290523,1.7540309675818375,-0.710329708293583,-0.10006279378463112
0.7143675835297825,1.4931679646872724,1.0114493411327783,1.133702278743763
-0.09131232736101529,0.10280753481444249,0.3085111197678297,-0.2171969522270309
0.9104974840644563,-3.1515035231643584,0.7995343849081779,-0.32841674666983794
0.01799281208510543,-2.06136849746486,-0.15439318506574173,0.6249946999156741
1.088381083187274,-0.798472683680458,1.4338603365331226,0.4695570400519404
0.6305491450190902,-0.665004604281098,0.5149416195884744,-0.3944281155581212
0.8756907197586395,-1.3096754025581325,0.9009868581548444,-0.25346387765075573
1.5420428778750077,-2.2312770152409644,0.9888088098856663,-0.6571376009164798
-0.333149233060653,-0.11904326628794815,-0.26326015927089136,1.1333507679571366
1.1520223688490485,1.0701002662201293,0.4648087982825115,-0.15505291133982008
0.8418524716750048,-1.9010472011893687,0.0028078979015452713,0.22303918646302245
0.14730216922606082,-1.9617283045108085,0.6985253635419396,-0.47820984250539217
1.0343696952433679,-1.579239951806315,1.3652832415343754,-0.16553174070607327
0.47425845566282226,-1.3157912839775208,-0.7871065916500717,0.16298403181006127
-0.056794598969337216,-0.7877624700082968,0.97910324117966,-0.49806308553151635
0.21869330137295964,0.7979223781423503,0.8842937747057825,0.7551427128875867
0.08802148883466598,0.18694399944991308,-0.7382055435344472,0.01785055625005794
-0.4298814237178414,-0.7421637650009809,0.3443246457960912,0.7515727008215145
-0.028176840565835068,0.11519626491019905,-0.2304241139563597,0.05120087237718023
-0.482492278216157,-0.055621483235044684,-0.6482692775044295,0.12065968179474719
0.1671937694386871,0.47003981430818514,0.008033322460919258,-0.5190782804825972
-0.7601900436857018,0.8735637346780821,0.6816735432203553,-0.25243153167203897
-0.004814878427361387,-0.08967382276601812,-0.442866734449388,-0.011678739031324208
-0.5855234985876797,-0.9476524324212546,-1.8173515027363323,-0.35232599012884736
-0.7904269082748958,-0.055815706897685474,-0.5285821089180388,-0.5376966060754003
1.6511747887537964,1.2024685245888893,-0.463347498109687,0.6190667914211679
2.331427708430053,-0.2159643152981178,-1.3838297715911008,-3.6738856031307563
1.5717169816497114,0.3039168657437227,0.4830231101286628,-0.06698427368063695
0.7258217801445295,-0.07694575039492835,-0.20010932796087952,-0.9769372300631642
1.4307830758962612,0.29469877507762193,0.27121543086832517,-0.08692800371140201
-0.5454406502647186,1.558947813314832,-1.5269568390086066,-1.6256909097033752
0.19894386487040952,0.5145341697311113,-0.4236716351677617,-0.35014220867304224
-1.0781516790870957,-0.08473468920922289,-1.1728749270713112,0.7972400990772467
-0.5388356085724345,0.23515115361585281,-1.5768980306417242,-0.280361846946046
0.8627233271128946,-1.13226165209308,0.8302419941878626,0.07012669785061805
-0.5893518350004782,0.5274609223866231,-0.8710167745056212,0.6759175171283298
-0.43260649735779605,1.1503162981414414,1.1730819983434564,0.4801233993268378
0.11957512515244678,-0.090399495831805,0.3054756455603128,0.7764163818864797
0.10349855670255387,0.501587510106727,0.011537221812897186,-0.24330275991160077
0.7440388040159237,-0.2787754875071531,0.6685233673959194,0.2468382483274013
-1.4577665654320078,0.4849598903843,-0.04103063107160496,-0.5312131557339347
-0.6815658818802135,-0.670260958437831,-0.04834511880947315,0.10629173418567286
0.07027476635439908,-0.20828269410913913,0.2658384830495175,-0.9670096417542988
1.2243869494505726,0.8824431805021558,-0.2261818187554162,0.8237759196778683
-0.7484746393044795,-0.7751639738829155,0.0824931576944397,0.9351960925488104
0.26811313149063437,1.4715413778113575,0.6403618541066519,0.5182169330107541
-0.23230047414374408,1.1551154260270207,-0.053340814979952904,0.5717802401125045
-0.4610411719262844,0.01130396396331983,-1.464387119730517,0.5742849341986219
-1.9423146342662267,0.8732936862559575,0.17196535344149633,-1.0523439178028053
0.936401481528725,0.14018144693274373,-1.0316048483436033,1.5895275532342559
-0.5511690392779672,0.480890356362958,1.084310967388045,-0.44459808081202756
0.8079795666078485,-0.1922158946452609,-0.5822746207231609,-0.0032194501251360834
0.4547086890041365,-0.09767181090232459,0.22701630196046851,0.37932136854119275
-0.3793346732017524,-0.26014053141076754,-0.41700654810153215,-0.028472472453491323
-0.9218383342845043,1.24863325978352,-0.3856387247565693,-0.8890451285656589
1.5289795207309436,-1.2434603544788299,0.4353270036779014,0.3139415589445391
0.6391687288676688,2.4284471962566303,1.9547338644590777,-1.2040715916636182
-1.4107079088720926,2.8036675280861054,2.2550704160836466,-2.7020018501342915
0.270936497219856,0.30913602861101036,0.328309236026139,0.37399938700515317
0.5056724475224181,0.25118965311845365,-0.8167982463299195,0.11778979246609313
-0.3262396297111633,-0.5008314012764638,-0.44849545365734794,-0.22928297692146207
-0.6690061555583817,-0.11181383422338104,-1.4689876854767856,0.3422144124789944
-0.9576714982886533,-0.37223945656663987,-0.15113586609434865,0.7946000368740652
-0.49366478267680836,-0.15644774755483248,-0.9644088295258868,-0.7595099718457434
-0.03578515988338293,0.3246010719214946,0.4445549049201914,0.3860563871337397
0.3648710297490786,-0.45100068214269434,-1.4915959971164134,0.4648018215512086
0.3085129293144047,-0.3882237573163378,-0.0216848368822885,-0.384114442839385
-0.728053909005126,-0.34047289937869873,-0.14958831218635793,-0.19435335431100717
0.36252377790029866,-0.24460363556517906,0.568127766332978,0.999421993477387
0.5463685732883873,-0.7726863641944057,-0.0047788742375825975,0.37377067137286235
-0.15991244030800966,1.0716793948334673,0.22817192656677968,-0.10129199364062715
-1.0260292181994473,1.0305713535150636,0.5700732225427569,-0.13051127336095752
0.2229447354435647,-0.5298939082546932,0.6430676517869798,0.2751220524671116
0.689005216701719,0.16335107090698833,-0.08383011973348352,0.14982330722702433
1.2007954876877933,-0.2551389215632025,1.1200808402127371,-0.20310180418788742
-0.013207503478102333,0.8126159603709382,-0.17041211581484744,-1.3477622631356565
-0.13650060793960087,0.862850567218796,0.5257409731736448,0.4735712143463279
-0.19638894733119808,0.6215521570626988,-0.7691778000325382,0.5949719933861379
1.4101579610189836,1.2020749558759962,0.10738134958070293,0.8732679685715743
0.7513481656466021,1.4465719195723266,-0.5645385069781103,0.11345738511413142
0.9396923748572619,0.6566740586196094,-0.023526174816710564,-1.1408139957195276
0.5190306418368873,0.12268084804484514,-3.142489465945836,0.4293382236597413
-0.5278893873719047,-0.16196103015226626,-0.6557954137838143,-0.3420266848603325
0.21047992831148035,-0.737908410373963,0.5414603076650414,0.3918651353271022
-1.5561797145889247,0.649843755745552,0.21216850572821377,-1.2121212471259695
0.6377728346762751,-0.6680234741683778,-0.22014359624147428,-0.2868434350562114
0.7862731667229474,-0.3491832956847689,-1.0871309622257561,0.024011319334684544
0.5164953535169629,0.7615718174166098,-1.3951300891930238,-1.9825941018317772
-0.6224123504598835,-0.7188318370498936,0.21820689545919206,0.33326687016275636
-0.5240520381066396,2.3560547266877805,2.7705092501635806,-2.1936446048398275
-0.5710012165303971,-0.09830934520522507,0.3107788356160765,-1.2398701537670218
0.22361451614304947,0.5141093655017499,-0.2630335148940437,-0.5446494222241404
-0.2813216161092552,-0.13971415019121516,-1.5826167275932155,-1.319268883095366
0.8780214175485155,-1.031474533455534,-2.586574103060853,0.7341583876043961
0.33510498879643047,0.9521541526964399,0.6950470517091694,-1.8169274217593716
1.0755839633937636,-2.807096731036084,2.1432048515719515,-0.23658896069486438
1.3166781381787929,-1.0644580711540854,0.6193580219314606,0.7783262463636117
0.3137241293236683,-0.929040647854336,1.3637838612283426,-0.05753169332519286
-1.3563024996664448,-1.7750643156502983,2.114950343251106,0.32934149420345893
0.4572597559262705,-0.042190812967492976,0.512509773295153,0.4585431531341715
0.8799554455337067,-1.9142025210963354,1.2732791179505083,-0.9445533705408123
1.18886925445077,-0.5285549294551584,0.27102391711541146,0.48639011057867315
-0.12415980091206147,-0.5000408187645808,1.8619623712701143,0.5812734158584232
0.8457422314771941,-0.45975865597289917,-0.6280422604972291,0.9935711181039788
0.24032725803153446,-2.482327674715615,0.7780545817775494,-0.20749889484899972
0.6661434491342934,-0.05743660688948551,0.6764754363903207,0.5747467483516003
0.5903002614441966,-0.2510241071884934,-0.08039875320801233,-0.40121383054304205
0.6371642764778711,-0.3433043649060735,0.19695653934512877,-0.3446276526383884
-0.1060405556802315,-0.722403114104637,0.19742019226501992,-0.7073182559234161
-0.9675106286076772,-1.1128832962364263,-0.5508060491088951,0.8606566442165088
0.5936853996488383,0.10091485755816411,-0.01992738443147412,0.13572410082413527
1.0591960716086493,-0.5477900287219375,0.15673586320563848,-0.34360389346783543
1.312359149972112,-0.20424268309358878,1.6294775276552211,-0.09576351234888204
0.8534768648125679,1.6315770926827944,-0.023157842376308923,-0.35940707550920714
0.863953683814595,-1.002068897429863,-0.859749621942106,-0.46956192930124474
